# BEAST v1.8.4
# Generated Thu Jul 07 10:49:58 CEST 2016 [seed=1467881393664]
# -beagle_SSE BatRabies_HPM2.xml
state	posterior	prior	likelihood	Te_EF1b.treeModel.rootHeight	Te_EF2.treeModel.rootHeight	Te_EF3.treeModel.rootHeight	Te_LB1.treeModel.rootHeight	Te_LB2.treeModel.rootHeight	Te_LC.treeModel.rootHeight	Te_LN.treeModel.rootHeight	Te_M2.treeModel.rootHeight	Te_PS.treeModel.rootHeight	Tr_DR.treeModel.rootHeight	Tr_EF1a.treeModel.rootHeight	Tr_EFSA.treeModel.rootHeight	Tr_LI.treeModel.rootHeight	Tr_LS.treeModel.rootHeight	Tr_LX.treeModel.rootHeight	Tr_M1.treeModel.rootHeight	Tr_MYSA.treeModel.rootHeight	Tr_NL.treeModel.rootHeight	Tr_PH.treeModel.rootHeight	Tr_TB.treeModel.rootHeight	Tr_TBSA.treeModel.rootHeight	Te_EF1b.constant.popSize	Te_EF2.constant.popSize	Te_EF3.constant.popSize	Te_LB1.constant.popSize	Te_LB2.constant.popSize	Te_LC.constant.popSize	Te_LN.constant.popSize	Te_M2.constant.popSize	Te_PS.constant.popSize	Tr_DR.constant.popSize	Tr_EF1a.constant.popSize	Tr_EFSA.constant.popSize	Tr_LI.constant.popSize	Tr_LS.constant.popSize	Tr_LX.constant.popSize	Tr_M1.constant.popSize	Tr_MYSA.constant.popSize	Tr_NL.constant.popSize	Tr_PH.constant.popSize	Tr_TB.constant.popSize	Tr_TBSA.constant.popSize	Te_EF1b.kappa	Te_EF1b.alpha	Te_EF2.kappa	Te_EF2.alpha	Te_EF3.kappa	Te_EF3.alpha	Te_LB1.kappa	Te_LB1.alpha	Te_LB2.kappa	Te_LB2.alpha	Te_LC.kappa	Te_LC.alpha	Te_LN.kappa	Te_LN.alpha	Te_M2.kappa	Te_M2.alpha	Te_PS.kappa	Te_PS.alpha	Tr_DR.kappa	Tr_DR.alpha	Tr_EF1a.kappa	Tr_EF1a.alpha	Tr_EFSA.kappa	Tr_EFSA.alpha	Tr_LI.kappa	Tr_LI.alpha	Tr_LS.kappa	Tr_LS.alpha	Tr_LX.kappa	Tr_LX.alpha	Tr_M1.kappa	Tr_M1.alpha	Tr_MYSA.kappa	Tr_MYSA.alpha	Tr_NL.kappa	Tr_NL.alpha	Tr_PH.kappa	Tr_PH.alpha	Tr_TB.kappa	Tr_TB.alpha	Tr_TBSA.kappa	Tr_TBSA.alpha	Te_EF1b.clock.rate	Te_EF2.clock.rate	Te_EF3.clock.rate	Te_LB1.clock.rate	Te_LB2.clock.rate	Te_LC.clock.rate	Te_LN.clock.rate	Te_M2.clock.rate	Te_PS.clock.rate	Tr_DR.clock.rate	Tr_EF1a.clock.rate	Tr_EFSA.clock.rate	Tr_LI.clock.rate	Tr_LS.clock.rate	Tr_LX.clock.rate	Tr_M1.clock.rate	Tr_MYSA.clock.rate	Tr_NL.clock.rate	Tr_PH.clock.rate	Tr_TB.clock.rate	Tr_TBSA.clock.rate	Te_EF1b.meanRate	Te_EF2.meanRate	Te_EF3.meanRate	Te_LB1.meanRate	Te_LB2.meanRate	Te_LC.meanRate	Te_LN.meanRate	Te_M2.meanRate	Te_PS.meanRate	Tr_DR.meanRate	Tr_EF1a.meanRate	Tr_EFSA.meanRate	Tr_LI.meanRate	Tr_LS.meanRate	Tr_LX.meanRate	Tr_M1.meanRate	Tr_MYSA.meanRate	Tr_NL.meanRate	Tr_PH.meanRate	Tr_TB.meanRate	Tr_TBSA.meanRate	kappa.mean	kappa.precision	alpha.mean	alpha.precision	popsize.mean	popsize.precision	Te_clock.rate.mean	Te_clock.rate.precision	Tr_clock.rate.mean	Tr_clock.rate.precision	Te_EF1b.treeLikelihood	Te_EF2.treeLikelihood	Te_EF3.treeLikelihood	Te_LB1.treeLikelihood	Te_LB2.treeLikelihood	Te_LC.treeLikelihood	Te_LN.treeLikelihood	Te_M2.treeLikelihood	Te_PS.treeLikelihood	Tr_DR.treeLikelihood	Tr_EF1a.treeLikelihood	Tr_EFSA.treeLikelihood	Tr_LI.treeLikelihood	Tr_LS.treeLikelihood	Tr_LX.treeLikelihood	Tr_M1.treeLikelihood	Tr_MYSA.treeLikelihood	Tr_NL.treeLikelihood	Tr_PH.treeLikelihood	Tr_TB.treeLikelihood	Tr_TBSA.treeLikelihood	Te_EF1b.branchRates	Te_EF2.branchRates	Te_EF3.branchRates	Te_LB1.branchRates	Te_LB2.branchRates	Te_LC.branchRates	Te_LN.branchRates	Te_M2.branchRates	Te_PS.branchRates	Tr_DR.branchRates	Tr_EF1a.branchRates	Tr_EFSA.branchRates	Tr_LI.branchRates	Tr_LS.branchRates	Tr_LX.branchRates	Tr_M1.branchRates	Tr_MYSA.branchRates	Tr_NL.branchRates	Tr_PH.branchRates	Tr_TB.branchRates	Tr_TBSA.branchRates	Te_EF1b.coalescent	Te_EF2.coalescent	Te_EF3.coalescent	Te_LB1.coalescent	Te_LB2.coalescent	Te_LC.coalescent	Te_LN.coalescent	Te_M2.coalescent	Te_PS.coalescent	Tr_DR.coalescent	Tr_EF1a.coalescent	Tr_EFSA.coalescent	Tr_LI.coalescent	Tr_LS.coalescent	Tr_LX.coalescent	Tr_M1.coalescent	Tr_MYSA.coalescent	Tr_NL.coalescent	Tr_PH.coalescent	Tr_TB.coalescent	Tr_TBSA.coalescent
0	-123366.82965026752	-758.3626022020146	-122608.4670480655	22.221234838207767	25.599265035687612	37.18615085157865	23.41862238482584	29.802068733577165	32.63293424170643	33.48278553046267	27.52173961582743	20.212701529114586	26.381276228735114	15.542446493163364	12.653062657738111	23.205565257301433	31.25503208332443	14.964424757836552	16.682053746809764	6.3849499056997905	19.05875022316641	29.15171949364339	27.24770780620286	12.891401305303313	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	2.0	0.5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	-5905.624301556751	-6131.969458851607	-8985.414637188736	-5413.220002720701	-5969.390290748584	-7356.807646396474	-6043.641128292183	-7628.775111611142	-4679.96118935671	-11714.437308094803	-5422.425156117566	-4645.019011750324	-4786.8860860784725	-3400.6690220212176	-3695.279060676032	-3665.137831790387	-5295.867044677194	-4980.245556254081	-5408.032857809343	-7195.576953688006	-4284.087392385169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-22.31174991564424	-33.113675549423846	-66.27399094676102	-17.99304446186798	-41.294321183957415	-81.58713976807326	-32.44892988509824	-23.225187433581304	-22.89872918732648	-62.383241047771435	-23.483153835920195	-11.51676399642139	-9.911420959435567	-5.4348763882641755	-6.093127270199368	-7.331451315881636	-12.90668981227574	-15.24560253934283	-32.14608685469288	-83.27199932934053	-9.480658549694073
250000	-61065.047669061256	-2459.442512970045	-58605.60515609121	109.768096259649	32.72669436730044	45.76545754054354	61.430405479944476	30.01789673485458	27.463869317933895	41.912990697836555	74.74052548438159	42.08381945084494	37.84345614571626	26.175559142800825	20.60823315830973	30.214816858256967	40.13786170170399	29.481213706072136	55.7038005832698	61.780615184002514	87.45091822455166	39.982502451601306	27.73130343751026	47.10845337239635	82.96028326919941	27.161797838121633	23.245184103410374	78.7398983364529	12.097188915339935	10.77757033635802	18.340229643036555	110.66766986334335	13.318328093615587	15.146156586797701	16.47101122734167	19.808478284792884	11.323276773937746	14.2988829016561	9.813722613204757	11.81156580803979	13.564895801945141	30.633826319668174	18.643768237680515	6.479957727999268	14.859011083873359	5.6947123958293355	0.017006998080608633	8.315587239148062	0.056890996337021646	7.437341748792949	0.15230638310586805	8.5226981277778	0.1266567772386469	8.552702835357632	0.10282023971453592	9.803727456932966	0.022564766713523077	11.071485633492617	0.07081224329683801	12.475364961024203	0.22787704701943148	7.244097413864108	0.07941466944322208	7.788804579487079	0.20112063065131225	10.431656402079104	0.04492221287286254	10.375074410119167	0.05966351304388747	9.738235526612666	0.07472857331471203	9.318790788871793	0.056048091280033185	11.982189733878919	0.03262778222616822	8.338656207696351	0.09521737874690982	13.548694423493526	0.19593243161511084	11.726801795725489	0.14617000331535382	10.434957085751646	0.02642225465656827	7.233373313059846	0.015685285656288888	7.537524794228638	0.03311610330379017	2.0768590935112198E-4	8.46091808899264E-4	0.0014908370804163815	2.3408964884314917E-4	0.0011755264758336013	0.0014591872105273725	6.869808272006826E-4	5.396748872399629E-4	4.167490992271383E-4	0.0013646035887625192	4.3431550780900725E-4	2.8653530841371783E-4	4.454123503687741E-4	4.2635461580560566E-4	2.5389351086827915E-4	5.877194852185523E-4	7.481289123507058E-4	2.1837161862195604E-4	0.0012436545435567379	0.0021315728875443292	1.054432031570512E-4	2.0768590935112203E-4	8.460918088992639E-4	0.0014908370804163817	2.3408964884314923E-4	0.0011755264758336007	0.0014591872105273727	6.869808272006829E-4	5.396748872399631E-4	4.167490992271381E-4	0.0013646035887625188	4.3431550780900714E-4	2.865353084137179E-4	4.4541235036877404E-4	4.263546158056056E-4	2.5389351086827915E-4	5.877194852185523E-4	7.481289123507058E-4	2.1837161862195602E-4	0.0012436545435567377	0.00213157288754433	1.054432031570512E-4	2.2031928494217325	25.20075376880555	-2.3749234647332944	0.9235088318276361	3.2044132338041544	1.5886663602758415	-7.557317954080277	2.508833623342701	-7.88158048932637	1.1718909217765023	-2782.7644820453806	-2798.5619255025686	-4337.097273838789	-2510.937185511897	-2999.523326942685	-3225.3744208619396	-2735.3845090461427	-4044.5221112211225	-2247.203325241973	-4813.969060324624	-2430.576816633112	-2131.3070360834954	-2173.202648024554	-2024.2054532420566	-1960.044771714718	-2183.7759422669756	-2661.7947487888896	-2142.838789968004	-2881.4382834231083	-3547.8706050254173	-1973.2124403837538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-129.6093705821597	-134.55226326079375	-280.68655862528254	-87.57961272361297	-163.38522581851703	-224.22232144822937	-160.4306464848488	-146.18016617423874	-110.0892905079913	-219.55650303554586	-76.89679088915233	-46.436940047250715	-33.738791559048266	-25.770246764704957	-23.759389212783343	-41.65384911517035	-46.34489574187707	-68.6284295371275	-141.8938827594256	-237.3267966765901	-30.307344885398766
500000	-61070.13055332902	-2991.275559668601	-58078.85499366042	260.644566292381	79.54141010549247	74.42812564231728	63.3092161905344	31.700627327445037	28.19745060949115	67.72114544436445	154.67096399132052	40.6110308666167	53.14630155831205	62.00691183373959	28.80155041942291	24.95423215698274	31.972004966372445	19.13721465569037	46.500936697195634	166.10358468283138	57.358882919111245	57.859149356634475	30.401987476119537	14.87032597505925	143.34150089836504	139.74399577531264	84.41696234223845	114.57446271667102	33.567505855915506	20.25015985156242	48.75739510088658	789.8567605988322	50.319373209365246	43.35488348457604	133.0352617473706	42.07344586515529	8.078146444249505	14.026003692818554	4.815650995643618	37.117278051815674	85.87022241217362	31.096572382532738	43.6184052639832	17.7370649262551	4.572123521281896	6.835191301905198	0.027875256124635598	9.512305185733657	0.16836724804014302	8.907429506303163	0.163970843236001	9.211126049531785	0.011741746597988123	9.166135807007436	0.034822459481767425	12.121186895536988	0.09678397409589222	9.450520424505802	0.0380947810994513	13.500977259346328	0.20700205944632347	10.880961902495608	0.0421008135627632	9.217610662196126	0.24433707141541786	10.580779309988916	0.02102857881247499	8.710983120143412	0.01582297188015917	9.394063728647547	0.05007716378337991	11.585773035024134	0.06170077363020383	11.461496527872105	0.03627787875661929	9.64204495528627	0.03811696222085818	9.06048065698949	0.11057143106503878	11.066633293835629	0.19511578713823982	11.169241615693592	0.32676400829036684	8.345780916278096	0.015192940883469846	10.116249407742682	0.017407554317410236	7.846106083331594E-5	1.9370987047815472E-4	4.6232062781943756E-4	2.1796846493017254E-4	7.392072467374127E-4	0.001071424995602282	3.058541339115985E-4	1.9738442604925853E-4	1.6715865261622483E-4	9.666082718169048E-4	1.248029237128161E-4	2.8383784227055105E-4	5.648889751011532E-4	4.7267503553585907E-4	2.803103775237327E-4	7.147151832669025E-4	2.5577279663044887E-4	2.363452026978212E-4	6.525250265496395E-4	0.0013346713519807388	6.840344845570733E-4	7.846106083331596E-5	1.9370987047815475E-4	4.623206278194377E-4	2.1796846493017257E-4	7.392072467374129E-4	0.0010714249956022821	3.0585413391159865E-4	1.973844260492585E-4	1.671586526162248E-4	9.666082718169045E-4	1.248029237128161E-4	2.838378422705511E-4	5.648889751011532E-4	4.7267503553585896E-4	2.8031037752373263E-4	7.147151832669025E-4	2.5577279663044887E-4	2.3634520269782118E-4	6.525250265496395E-4	0.0013346713519807392	6.840344845570733E-4	2.3167911556997156	52.315115558763765	-3.0175036643738555	0.7837310806244183	3.947689622680372	0.653135427302839	-8.63048091068635	1.1938312736000942	-8.065997265749516	1.2616603603515704	-2760.1853900727974	-2749.6742211256465	-4200.72626605732	-2510.6309490854546	-2921.1929659678513	-3196.149974561685	-2681.486612587577	-4020.840172484352	-2243.626977166852	-4765.028359907646	-2426.24117978659	-2130.016650989893	-2175.25402713567	-2024.2882820409104	-1961.650048060399	-2183.2865576284184	-2667.9879772916734	-2143.241549496868	-2869.7306166078356	-3472.857386714952	-1974.7588288900247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-152.79162629306194	-185.70304868253146	-368.26298894684174	-88.8262712363169	-198.025806394848	-268.6168633464993	-195.92143392870335	-175.43132945464458	-140.26024827996483	-270.11905030012	-106.03864192033795	-54.4952682979161	-28.601082424690766	-22.499664764101876	-24.684555409459108	-42.187798325073125	-60.0031955970496	-68.16461156859499	-177.54563677336364	-306.04896496975823	-15.444851821527497
750000	-60988.53452064103	-3131.8589331107323	-57856.6755875303	150.92199250965385	66.4397085482367	101.80869274952308	44.29734195096209	39.33728897824208	29.52102406165797	102.76223556060427	284.0279122839835	40.02726353291738	57.40431894546631	141.6014134306027	20.170037766211973	32.403136021826526	35.62762503569989	18.361981208383227	80.95049328834934	133.64348138289282	42.70976737181271	75.15570730428281	31.137756070617364	15.630471010359456	101.24537826809501	116.67133411365329	179.03819656617023	60.460746323496906	58.25700486749622	24.348627322130593	92.2655147107803	666.025076196347	27.941075889674366	46.676010152320785	152.62688893551018	25.15973875080779	24.699709579362764	12.00925828254503	2.4929770187836	36.746015601024375	32.31043559607266	11.31953809236818	53.20705359037274	13.420735473650314	2.430092946265305	9.673831998200614	0.00747563712522325	8.301820293920288	0.17394976126220685	6.282561270301832	0.16210254303260682	6.76625489207944	0.04247695940894031	7.768425915495146	0.0544901939090272	15.660050506537086	0.11115963054052387	12.060678030488507	0.06380165954100381	13.200183933140337	0.19641056324915138	11.33508754972466	0.037184541890463385	9.096315529904963	0.1926297397535693	14.0283585863985	0.15821151082034354	10.282789816414004	0.0135565183909032	11.146370640523044	0.027004294508216977	12.813646500720028	0.11242463575187948	7.949475342581561	0.2065526492929672	7.444266161489591	0.1315343504986852	15.34260802680763	0.17161812220477093	6.070048997069988	0.125939077349721	11.941273187530744	0.35099354258629545	8.780632329282318	0.017819953230669972	13.462388236707227	0.02417030140812687	1.6381426875186037E-4	2.337044759226999E-4	2.0210765977616722E-4	3.0663921969635794E-4	5.098622844313169E-4	6.421192801427909E-4	1.8555157145003895E-4	1.0819039069487259E-4	3.2424397157345894E-4	7.737359589220722E-4	8.566641801302807E-5	3.5290500422886046E-4	4.297925609165793E-4	2.639521198803252E-4	6.05417605603073E-4	3.953844729892396E-4	3.5102223349104376E-4	4.131321809373895E-4	5.829851280834435E-4	0.0010267401907418081	5.852065642559103E-4	1.638142687518604E-4	2.3370447592269998E-4	2.0210765977616714E-4	3.0663921969635794E-4	5.09862284431317E-4	6.421192801427902E-4	1.8555157145003895E-4	1.0819039069487255E-4	3.24243971573459E-4	7.737359589220722E-4	8.566641801302807E-5	3.5290500422886057E-4	4.2979256091657937E-4	2.6395211988032525E-4	6.054176056030729E-4	3.9538447298923966E-4	3.5102223349104376E-4	4.131321809373894E-4	5.829851280834431E-4	0.0010267401907418086	5.852065642559104E-4	2.2242680155731147	11.282639630782922	-2.333101601029248	0.7077030231945088	3.5675369809621675	0.3070997452554971	-8.28758329888003	4.2403912381992725	-8.057393730577115	4.7891495430133775	-2764.076080142588	-2747.64920446911	-4127.082322335441	-2512.600857971151	-2894.5676343420832	-3142.9534233672252	-2667.906198962927	-4024.7080537511024	-2240.891424550111	-4763.601529894688	-2422.2015759405685	-2135.092777072824	-2176.1040858361866	-2021.5132954210026	-1960.7348190680698	-2188.5794653412327	-2664.0272193884753	-2150.923520025197	-2857.292464585773	-3420.518622358273	-1973.6510127062688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-135.61944689982963	-177.58731372772257	-433.06215030539886	-79.86997648692882	-230.05433736807535	-307.24727675567635	-214.7879248039523	-185.8751998275069	-133.20657416890396	-278.86254471234116	-111.86174197067709	-47.18379190806292	-39.633930620049306	-31.12824422024803	-19.27522644554352	-45.61926204351408	-53.51479019918639	-56.74748749833778	-183.05073945555984	-296.8783977454976	-13.909805588279017
1000000	-60951.255096981375	-3254.6319389857663	-57696.62315799561	210.20672748756456	86.20727103007427	133.97127567103863	45.60902851838323	55.65559352532451	33.309998000660656	84.45400044831376	166.79765448331702	35.02279078786246	61.40866255792288	50.668460969155724	17.562496200782675	28.490109139832487	32.757558300014786	20.514119494804323	56.45986480857768	78.69293689519658	45.71678613291456	100.06955237391263	28.60179779864434	18.31802042108559	179.9763785159981	129.19540795052885	210.6990892966756	56.7798624503271	83.96687196433616	52.51961647573309	98.773886313064	524.5995942169496	48.19854948953825	43.37479306998463	37.95573759249383	12.298556424895036	9.159271496402289	14.2301069944363	8.474371932092927	47.50355680818489	34.30991775156643	27.4848015610707	61.70382979658258	25.88529286970689	6.260374916223131	6.165889034580824	0.0657290207930371	11.8640062460763	0.24664487727594414	7.226590792248	0.12096344038916733	8.203731290082004	0.08686592284627251	9.438199187525997	0.030398986570462663	12.712229462884805	0.16093315843191783	10.510441260891778	0.1349846072802315	9.73102085653573	0.13165238721497605	9.608811411098506	0.14640110403633141	9.310630058045579	0.22253822701084947	9.66788485937906	0.12748328921052748	6.576488848300725	0.11153142821421261	12.446588746413468	0.12554713783816226	10.618751373540977	0.1449133727167912	12.540437147688937	0.16707963331560674	11.794123770496196	0.1346610601355509	11.629176432663213	0.16841814308036313	8.799835896390512	0.13685559319320134	8.92388755841136	0.20346357624185465	7.115526160720856	0.14276035161119413	8.897636103495246	0.18873288664310764	9.9360296723694E-5	1.6821409702983612E-4	1.979595071451504E-4	3.231253842987258E-4	3.3835603142645524E-4	4.0204785482589897E-4	1.7553307324185463E-4	1.949459976932294E-4	1.9079740179811562E-4	7.377936568011595E-4	2.98731418145748E-4	4.445014376917367E-4	3.9573460690108756E-4	6.467518273581867E-4	2.889802096704546E-4	4.970872012974596E-4	6.94010449705793E-4	2.4342504961510778E-4	4.228987238118876E-4	8.789116351109536E-4	4.1064436963662377E-4	9.9360296723694E-5	1.682140970298361E-4	1.9795950714515044E-4	3.2312538429872593E-4	3.3835603142645535E-4	4.020478548258989E-4	1.755330732418546E-4	1.9494599769322943E-4	1.9079740179811568E-4	7.377936568011592E-4	2.9873141814574795E-4	4.445014376917367E-4	3.9573460690108745E-4	6.467518273581867E-4	2.889802096704545E-4	4.970872012974594E-4	6.940104497057929E-4	2.4342504961510786E-4	4.2289872381188776E-4	8.789116351109529E-4	4.1064436963662377E-4	2.2289582407421085	21.22547712121912	-1.890600138066103	28.33723729468123	3.8178476765460996	0.4179974906884223	-8.651494750724057	2.458134975652427	-7.642283728941746	7.847060415079097	-2759.4379756068965	-2756.04891218933	-4091.9263122368975	-2515.3581315424412	-2891.8044079485408	-3089.8243205909225	-2663.9548219525395	-4029.6501225860225	-2238.094705271316	-4748.710915182166	-2422.454755423589	-2133.1996834135325	-2174.299116991682	-2022.4968648444083	-1962.0656078147713	-2183.7326326469274	-2664.5017833752368	-2146.5650350629107	-2864.789508197142	-3363.5658736258074	-1974.1416714925392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-150.16331686087818	-185.88638385222228	-439.4414045585857	-80.79153195510519	-249.9009607244077	-346.86169542994645	-220.7752780690309	-172.47273863127853	-146.69835615778248	-293.30801606233996	-90.86427754947053	-44.19738405395601	-34.82383809264183	-21.23376874841505	-24.41236148555577	-44.52393002849121	-48.450417233852185	-66.87757494918473	-196.29794246645037	-351.4032015397713	-18.016639958954777
1250000	-61035.79594742804	-3364.574538115274	-57671.22140931277	209.8218045809094	47.58101916380556	144.05979941324543	52.549704805170975	43.22262409424971	37.13593262546964	119.55566148400085	237.6512432033344	51.546097510618175	70.03168370800361	47.82581000299168	27.5996439776944	34.985531963386606	37.04910438087335	24.453195374006484	84.8957580941869	87.83086507179921	49.01535949563111	99.80103285012984	45.94023320315662	19.00349986768584	103.0699646315619	82.96655909104913	293.87844282900227	57.75523680643076	46.57837509699053	89.62754085802781	119.5809602013329	1227.3384733270175	97.3658671786519	56.16392043519656	27.532766959183494	23.17169904766713	22.506227013919194	16.148957637243605	18.51276395007583	41.12508040818917	83.68765755112575	19.065260761886694	56.64207674106112	35.61055957147792	2.4739215408610633	8.492623919237877	0.024869310623787354	6.639667017836104	0.17795514523581962	6.668817970171214	0.2137992381292758	5.327442061629931	0.4297930629794744	8.786368685549887	0.17132582284414521	8.698424056680365	0.08264548206620914	8.68938500242492	0.19339773931127507	9.308383123447463	0.19436463542710888	9.174041428972606	0.16922451098581556	11.485392158984565	0.19218110787424852	7.646818363417553	0.12482031780135966	8.28431314818366	0.17593631196885362	11.40786669327028	0.16603524671755135	12.287348683486838	0.2774385215997587	7.795243267599225	0.17738496322684885	6.657220433228154	0.1796307441872943	12.511886209194163	0.16911694649502448	7.566453908325458	0.2145238479302872	10.996580619541204	0.17554502410005518	7.350969489600486	0.1357994726767429	9.717165024386444	0.20016560771945915	1.0263252494340187E-4	2.82123766343461E-4	1.7087275724197377E-4	2.517866015161041E-4	3.0417803355659246E-4	2.9038974022592597E-4	1.3639008220572718E-4	1.3052715753550343E-4	1.1592330848798092E-4	5.320745459794019E-4	1.925807486829987E-4	2.1737359464764531E-4	3.3887718773306766E-4	2.544156156912518E-4	2.860895180145051E-4	2.470594941038449E-4	4.3871229406173385E-4	2.408281467151732E-4	3.9817677769165703E-4	6.286033647841019E-4	3.591585198984224E-4	1.0263252494340185E-4	2.8212376634346103E-4	1.7087275724197372E-4	2.517866015161041E-4	3.0417803355659224E-4	2.903897402259261E-4	1.3639008220572724E-4	1.3052715753550343E-4	1.1592330848798098E-4	5.320745459794018E-4	1.9258074868299876E-4	2.173735946476453E-4	3.3887718773306766E-4	2.5441561569125175E-4	2.860895180145051E-4	2.470594941038449E-4	4.387122940617338E-4	2.4082814671517322E-4	3.9817677769165687E-4	6.286033647841023E-4	3.591585198984223E-4	2.1365818940794634	19.27628304340275	-1.6831942279919443	16.352628389227412	3.4672413997079223	0.48216800754887607	-8.496247340341736	6.007508328854292	-7.905868655463539	4.982260968381602	-2763.1569601019573	-2758.1639193011392	-4093.9341699280244	-2516.0378201783187	-2911.7874567354725	-3068.2521937836036	-2656.701928980506	-4028.509728670708	-2237.8412992579156	-4752.555453161841	-2431.1691708078492	-2130.8081168597528	-2173.10263681087	-2023.5822397707138	-1960.764635116624	-2185.40346321641	-2665.170830018693	-2142.06861537164	-2864.3429533478998	-3336.5404094584046	-1971.3274084344164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-152.76621876564946	-176.1648543565136	-446.5846572791957	-82.88149420820395	-234.1860968625527	-386.91870584485827	-228.5693598408382	-187.2664501267427	-159.96082570320723	-299.4883965032971	-91.35404676082949	-53.043175907463095	-38.0457362439636	-26.998987362360026	-27.745831636735797	-54.38870425162044	-53.27132657821817	-64.38853314771484	-192.64129987343247	-363.11775840674505	-17.249219901114888
